,year,zipcode,gentrifying_pct_chg_income_homeval_educ,gentrifying_no_longer_eligible,gentrifying_pct_chg_income_homeval,gentrifying_pct_chg_homeval
11836,2017,18240,0,0,0,0
6813,2013,18250,0,0,1,1
7600,2014,18250,1,0,1,1
4734,2016,18250,0,0,0,0
3900,2017,18250,0,0,0,0
793,2013,18252,0,0,0,0
924,2014,18252,1,0,1,1
945,2015,18252,0,0,0,0
1255,2016,18252,0,0,0,1
1972,2017,18252,0,0,1,1
11366,2013,18255,0,0,0,0
10776,2014,18255,0,0,0,0
10852,2015,18255,0,0,0,0
10909,2016,18255,0,0,0,0
10458,2017,18255,0,0,0,0
23831,2013,18302,0,0,0,0
25566,2014,18302,0,0,0,0
27733,2015,18302,0,0,0,0
29856,2016,18302,0,0,1,1
30590,2017,18302,0,0,0,0
23057,2013,18321,0,0,0,0
23758,2014,18321,0,0,0,0
26175,2015,18321,0,0,0,1
29328,2016,18321,0,0,0,1
30860,2017,18321,1,0,1,1
5949,2013,18324,0,0,0,0
9922,2014,18324,0,0,0,1
9416,2015,18324,0,0,0,0
8895,2016,18324,0,0,0,0
10069,2017,18324,1,0,1,1
29744,2013,18325,0,0,0,0
32711,2014,18325,0,0,0,1
34206,2015,18325,0,0,0,0
24655,2015,18326,0,0,0,0
28101,2016,18326,0,0,0,1
30199,2017,18326,0,0,0,1
3494,2013,18328,0,0,0,0
5616,2014,18328,0,0,1,1
5574,2015,18328,0,0,0,0
5317,2016,18328,0,0,0,0
6038,2017,18328,0,0,0,1
22709,2013,18332,0,0,0,0
3277,2013,18336,0,0,0,0
5301,2014,18336,0,0,0,1
5033,2015,18336,0,0,0,0
4773,2016,18336,0,0,0,0
5054,2017,18336,0,0,0,0
23563,2015,18344,0,0,0,0
28889,2016,18344,1,0,1,1
31146,2017,18344,0,0,0,1
18118,2016,18346,0,0,0,1
9169,2013,18347,1,0,1,1
10678,2014,18347,0,0,0,1
12265,2015,18347,0,0,0,1
12654,2016,18347,0,0,0,0
16235,2013,18405,0,0,0,0
17186,2014,18405,0,0,0,0
18472,2015,18405,0,0,0,0
22125,2016,18405,0,0,0,1
23547,2017,18405,0,0,0,1
3592,2017,18407,0,0,0,0
5455,2013,18426,0,0,0,0
8473,2014,18426,0,0,0,1
7645,2015,18426,0,0,0,0
7255,2016,18426,0,0,0,0
8128,2017,18426,0,0,0,1
5833,2013,18428,0,0,0,0
9021,2014,18428,0,0,1,1
8707,2015,18428,0,0,0,0
8208,2016,18428,0,0,0,0
8816,2017,18428,0,0,0,0
25973,2013,18436,0,0,0,0
25600,2014,18436,0,0,0,0
23812,2015,18436,0,0,0,0
25677,2016,18436,0,0,0,1
27742,2017,18436,0,0,0,1
24317,2013,18445,0,0,0,0
27048,2014,18445,0,0,0,1
27476,2015,18445,0,0,0,0
28820,2016,18445,0,0,0,0
30681,2017,18445,0,0,0,1
5416,2013,18458,0,0,0,0
8841,2014,18458,1,0,1,1
8725,2015,18458,0,0,0,0
7903,2016,18458,0,0,0,0
14084,2014,18464,0,0,0,1
13029,2015,18464,0,0,0,0
11909,2016,18464,0,0,0,0
13573,2017,18464,1,0,1,1
11147,2013,18466,0,0,0,0
12530,2014,18466,0,0,1,1
12722,2015,18466,0,0,0,0
14060,2016,18466,0,0,0,0
15998,2017,18466,0,0,0,1
3067,2013,18504,1,0,1,1
4093,2014,18504,0,0,0,1
4343,2015,18504,0,0,0,0
4314,2016,18504,0,0,0,0
3887,2017,18504,0,0,0,0
1150,2013,18508,0,0,0,1
1319,2014,18508,0,0,0,0
1052,2015,18508,0,0,0,0
884,2016,18508,0,0,0,0
935,2017,18508,0,0,0,0
7376,2013,18517,0,0,0,1
8512,2014,18517,1,0,1,1
7604,2016,18517,0,0,0,0
6312,2017,18517,0,0,0,0
4178,2013,18519,0,0,0,1
5506,2014,18519,0,0,0,1
8442,2015,18519,1,0,1,1
8464,2016,18519,0,0,0,0
7634,2017,18519,0,0,0,0
6323,2013,18603,0,0,1,1
6481,2014,18603,0,0,0,0
6339,2015,18603,0,0,0,0
6050,2016,18603,0,0,0,0
6020,2017,18603,0,0,0,0
418,2013,18617,0,0,0,0
858,2014,18617,0,0,0,1
1789,2015,18617,0,0,1,1
2839,2016,18617,1,0,1,1
2725,2017,18617,0,0,0,0
1420,2013,18634,0,0,0,0
1964,2014,18634,1,0,1,1
2688,2015,18634,0,0,0,1
3835,2016,18634,1,0,1,1
3800,2017,18634,0,0,0,0
10639,2014,18635,0,0,0,0
9093,2015,18635,0,0,0,0
1332,2013,18651,0,0,1,1
1719,2014,18651,1,0,1,1
2531,2015,18651,1,0,1,1
3006,2016,18651,0,0,0,1
2714,2017,18651,0,0,0,0
8558,2015,18655,0,0,0,0
10396,2013,18661,0,0,0,1
10569,2014,18661,0,0,0,0
10349,2015,18661,0,0,0,0
11524,2016,18661,0,0,0,1
14218,2017,18661,1,0,1,1
2836,2013,18702,1,0,1,1
2233,2014,18702,0,0,0,0
2003,2015,18702,0,0,0,0
1641,2016,18702,0,0,0,0
1814,2017,18702,0,0,0,1
1862,2013,18705,0,0,0,1
2073,2014,18705,0,0,0,0
2473,2015,18705,0,0,0,0
2873,2016,18705,0,0,0,1
3404,2017,18705,1,0,1,1
2648,2013,18706,0,0,0,1
2837,2014,18706,0,0,0,0
2124,2015,18706,0,0,0,0
1418,2016,18706,0,0,0,0
1375,2017,18706,0,0,0,0
1359,2013,18709,0,0,0,0
1283,2014,18709,0,0,0,0
1681,2015,18709,0,0,0,0
22431,2013,19007,0,0,0,0
23347,2014,19007,0,0,0,0
24986,2015,19007,0,0,0,1
27160,2016,19007,1,0,1,1
29400,2017,19007,0,0,0,1
311,2013,19013,0,0,0,0
353,2014,19013,0,0,0,0
398,2015,19013,0,0,0,0
478,2016,19013,0,0,0,0
624,2017,19013,1,0,1,1
15802,2013,19015,0,0,0,0
17979,2014,19015,0,0,1,1
19878,2015,19015,0,0,0,1
19985,2016,19015,0,0,0,0
19705,2017,19015,0,0,0,0
20542,2013,19018,0,0,0,0
19870,2014,19018,0,0,0,0
19795,2015,19018,0,0,0,0
20751,2016,19018,0,0,0,0
22040,2017,19018,0,0,0,0
25827,2013,19021,0,0,0,0
26485,2014,19021,0,0,0,0
28666,2015,19021,0,0,0,1
30470,2016,19021,0,0,0,1
32639,2017,19021,0,0,0,1
5950,2013,19022,0,0,0,0
6201,2014,19022,0,0,0,0
6891,2015,19022,0,0,1,1
8300,2016,19022,0,0,0,1
8835,2017,19022,0,0,0,0
2001,2013,19023,0,0,0,0
2406,2014,19023,0,0,1,1
2684,2015,19023,0,0,0,0
2749,2016,19023,0,0,0,0
2741,2017,19023,0,0,0,0
15366,2013,19029,0,0,0,0
16637,2014,19029,0,0,0,1
18820,2015,19029,0,0,0,1
19819,2016,19029,0,0,0,0
19468,2017,19029,0,0,0,0
6158,2013,19032,0,0,0,0
6163,2014,19032,0,0,0,0
6786,2015,19032,0,0,0,0
7595,2016,19032,0,0,0,0
12548,2013,19036,0,0,0,0
13615,2014,19036,0,0,0,0
14499,2015,19036,0,0,0,0
15611,2016,19036,0,0,0,0
16675,2017,19036,0,0,0,0
29062,2013,19043,0,0,0,0
29695,2014,19043,0,0,0,0
30351,2015,19043,0,0,0,0
31058,2016,19043,0,0,0,0
12189,2013,19050,0,0,0,0
12678,2014,19050,0,0,0,0
13417,2015,19050,0,0,0,0
13881,2016,19050,0,0,0,0
14904,2017,19050,0,0,0,0
30336,2014,19057,0,0,0,0
32148,2015,19057,1,0,1,1
33620,2016,19057,0,0,0,0
14467,2013,19061,0,0,0,0
16371,2014,19061,0,0,0,1
18801,2015,19061,0,0,0,1
20195,2016,19061,0,0,0,1
20754,2017,19061,0,0,0,0
25883,2014,19076,0,0,0,0
26238,2015,19076,0,0,0,0
26756,2016,19076,0,0,0,0
28080,2017,19076,0,0,0,0
28498,2013,19078,0,0,0,1
29478,2014,19078,0,0,0,0
5290,2013,19079,0,0,0,1
5922,2014,19079,0,0,0,0
5987,2015,19079,0,0,0,0
6145,2016,19079,0,0,0,0
6752,2017,19079,0,0,0,0
5023,2013,19082,0,0,0,0
4679,2014,19082,0,0,0,0
4477,2015,19082,0,0,0,0
5000,2016,19082,0,0,0,0
5363,2017,19082,0,0,0,0
22871,2013,19094,0,0,0,0
24794,2014,19094,0,0,0,1
28802,2015,19094,1,0,1,1
29840,2016,19094,0,0,0,0
29349,2017,19094,0,0,0,0
13938,2013,19111,0,0,0,0
14108,2014,19111,0,0,0,0
15669,2015,19111,1,0,1,1
17872,2016,19111,0,0,0,1
19545,2017,19111,0,0,0,1
17055,2013,19114,1,0,1,1
18291,2014,19114,0,0,0,1
19500,2015,19114,0,0,0,1
21812,2016,19114,1,0,1,1
23383,2017,19114,1,0,1,1
30878,2013,19116,0,0,0,1
32146,2014,19116,0,0,0,0
33841,2015,19116,0,0,0,1
36629,2016,19116,0,0,0,1
28363,2016,19119,0,0,1,1
1079,2013,19120,0,0,0,0
1038,2014,19120,0,0,0,0
1153,2015,19120,0,0,0,0
1433,2016,19120,0,0,0,1
1488,2017,19120,0,0,0,0
366,2013,19122,0,0,1,1
415,2014,19122,0,0,0,0
420,2015,19122,0,0,0,0
452,2016,19122,0,0,0,0
560,2017,19122,0,0,0,0
648,2013,19124,0,0,0,0
719,2014,19124,0,0,0,0
775,2015,19124,0,0,0,0
850,2016,19124,0,0,0,0
961,2017,19124,0,0,0,0
4700,2013,19126,0,0,0,0
4644,2014,19126,0,0,0,0
5045,2015,19126,0,0,0,0
6128,2016,19126,0,0,0,1
7028,2017,19126,1,0,1,1
6564,2013,19129,0,0,0,0
7369,2014,19129,0,0,0,1
8,2013,19132,0,0,0,0
9,2014,19132,0,0,0,0
19,2015,19132,0,0,0,0
33,2016,19132,0,0,0,1
40,2017,19132,0,0,0,0
6,2013,19133,0,0,0,0
12,2014,19133,0,0,1,1
11,2015,19133,0,0,0,0
21,2016,19133,0,0,0,0
7,2017,19133,0,0,0,0
44,2013,19134,0,0,0,0
50,2014,19134,0,0,0,0
52,2015,19134,0,0,0,0
64,2016,19134,1,0,1,1
72,2017,19134,0,0,0,0
2151,2013,19135,0,0,0,1
2292,2014,19135,0,0,0,0
2427,2015,19135,0,0,0,0
2864,2016,19135,1,0,1,1
3447,2017,19135,0,0,1,1
4686,2013,19136,0,0,0,0
4917,2014,19136,0,0,0,0
5295,2015,19136,0,0,0,0
6395,2016,19136,0,0,1,1
7361,2017,19136,0,0,0,1
1287,2013,19137,0,0,0,0
1156,2014,19137,0,0,0,0
1606,2015,19137,0,0,0,1
2171,2016,19137,0,0,1,1
2339,2017,19137,0,0,0,0
2019,2013,19138,0,0,0,0
1698,2014,19138,0,0,0,0
2099,2015,19138,1,0,1,1
2698,2016,19138,1,0,1,1
3259,2017,19138,1,0,1,1
156,2013,19139,0,0,0,1
166,2014,19139,0,0,0,0
200,2015,19139,0,0,0,0
252,2016,19139,0,0,0,0
289,2017,19139,0,0,0,0
23,2013,19140,0,0,0,0
25,2014,19140,0,0,0,0
28,2015,19140,0,0,0,0
34,2016,19140,0,0,0,1
48,2017,19140,0,0,0,0
1170,2013,19141,0,0,0,0
932,2014,19141,0,0,0,0
1140,2015,19141,0,0,0,1
1567,2016,19141,0,0,0,1
1732,2017,19141,0,0,0,0
613,2013,19142,0,0,0,0
659,2014,19142,0,0,0,0
849,2015,19142,1,0,1,1
1098,2016,19142,0,0,0,1
1376,2017,19142,0,0,0,1
219,2013,19143,1,0,1,1
308,2014,19143,0,0,0,1
392,2015,19143,0,0,0,1
486,2016,19143,0,0,0,0
579,2017,19143,0,0,0,0
604,2013,19145,1,0,1,1
679,2014,19145,0,0,0,0
842,2015,19145,1,0,1,1
1076,2016,19145,1,0,1,1
1356,2017,19145,0,0,0,1
825,2013,19148,0,0,0,0
974,2014,19148,0,0,0,0
1336,2015,19148,1,0,1,1
1743,2016,19148,1,0,1,1
2417,2017,19148,1,0,1,1
3788,2013,19149,0,0,0,1
4222,2014,19149,0,0,0,0
4832,2015,19149,0,0,1,1
5617,2016,19149,0,0,0,1
6198,2017,19149,0,0,0,0
7716,2013,19150,0,0,0,0
7656,2014,19150,0,0,0,0
8475,2015,19150,0,0,0,1
10036,2016,19150,0,0,0,1
10727,2017,19150,0,0,0,0
16828,2013,19152,0,0,0,0
17596,2014,19152,0,0,0,0
18821,2015,19152,0,0,0,1
20912,2016,19152,0,0,0,1
22705,2017,19152,0,0,0,1
8590,2013,19153,0,0,0,0
8594,2014,19153,0,0,0,0
10190,2015,19153,0,0,0,1
10696,2016,19153,0,0,0,0
11075,2017,19153,0,0,0,0
15652,2013,19154,0,0,0,0
17442,2014,19154,1,0,1,1
19602,2015,19154,0,0,1,1
21909,2016,19154,0,0,0,1
23783,2017,19154,0,0,0,1
16059,2013,19401,0,0,0,0
17058,2014,19401,0,0,0,0
18486,2015,19401,0,0,0,1
19534,2016,19401,0,0,0,0
20820,2017,19401,0,0,0,0
22065,2013,19405,1,0,1,1
23292,2014,19405,0,0,0,1
25023,2015,19405,0,0,1,1
25705,2016,19405,0,0,0,0
26915,2017,19405,1,0,1,1
6928,2013,19453,0,0,0,0
7153,2014,19453,0,0,0,0
8399,2015,19453,0,0,0,1
10127,2016,19453,1,0,1,1
11669,2017,19453,0,0,1,1
22175,2013,19464,1,0,1,1
23221,2014,19464,0,0,0,0
24919,2015,19464,0,0,0,1
25389,2016,19464,0,0,0,0
26355,2017,19464,0,0,0,0
30420,2013,19512,0,0,0,0
33543,2016,19512,0,0,0,0
34485,2017,19512,0,0,0,0
23317,2015,19526,0,0,0,1
25025,2016,19526,1,0,1,1
26372,2017,19526,0,0,0,1
18414,2013,19555,0,0,0,0
19264,2014,19555,0,0,0,0
23295,2015,19567,0,0,0,1
24370,2016,19567,0,0,1,1
518,2013,19601,0,0,0,0
581,2014,19601,0,0,0,0
572,2015,19601,0,0,0,0
682,2016,19601,0,0,1,1
735,2017,19601,0,0,0,0
340,2013,19604,0,0,0,0
336,2014,19604,0,0,0,0
376,2015,19604,0,0,0,1
481,2016,19604,0,0,0,1
536,2017,19604,0,0,1,1
5480,2013,19611,0,0,0,0
5659,2014,19611,0,0,0,0
5821,2015,19611,0,0,0,0
6204,2016,19611,0,0,0,1
6450,2017,19611,0,0,0,0
32219,2013,19703,0,0,0,1
33517,2014,19703,0,0,0,0
34207,2015,19703,0,0,0,0
35526,2016,19703,0,0,0,0
37224,2017,19703,0,0,0,0
24811,2015,19706,0,0,0,1
27675,2016,19706,0,0,0,1
28602,2017,19706,0,0,0,0
28371,2013,19713,1,0,1,1
29586,2014,19713,0,0,0,0
30804,2015,19713,0,0,0,0
32545,2016,19713,0,0,0,0
34215,2017,19713,0,0,0,0
22886,2013,19720,0,0,0,0
24134,2014,19720,0,0,0,0
25582,2015,19720,1,0,1,1
27446,2016,19720,0,0,1,1
28633,2017,19720,0,0,0,0
13939,2013,19802,0,0,0,0
14763,2014,19802,0,0,0,0
15174,2015,19802,0,0,0,0
17150,2016,19802,0,0,0,1
18425,2017,19802,0,0,0,0
25133,2013,19804,0,0,0,1
27763,2014,19804,0,0,0,1
30029,2015,19804,0,0,0,1
32186,2016,19804,0,0,0,1
33829,2017,19804,0,0,0,0
15500,2013,19805,0,0,0,1
17082,2014,19805,1,0,1,1
17984,2015,19805,0,0,0,0
18725,2016,19805,0,0,0,0
19274,2017,19805,0,0,0,0
18775,2017,19946,0,0,0,1
14291,2013,19952,0,0,0,1
15821,2014,19952,0,0,0,1
16903,2015,19952,0,0,0,0
17304,2016,19952,0,0,0,0
18013,2017,19952,0,0,0,0
19405,2014,19953,0,0,0,0
27875,2013,19977,0,0,0,0
29605,2014,19977,0,0,1,1
32917,2016,19977,0,0,0,0
33433,2017,19977,0,0,0,0
38116,2013,20011,0,0,0,0
40730,2014,20011,1,0,1,1
44230,2015,20011,1,0,1,1
46433,2016,20011,0,0,0,0
48909,2017,20011,0,0,0,1
37847,2013,20017,0,0,0,0
40851,2014,20017,1,0,1,1
43654,2015,20017,1,0,1,1
45115,2016,20017,0,0,0,0
47373,2017,20017,1,0,1,1
15528,2013,20019,0,0,0,0
18277,2014,20019,0,0,0,1
20973,2015,20019,0,0,0,1
23417,2016,20019,0,0,0,1
26958,2017,20019,0,0,0,1
20829,2013,20020,0,0,0,0
23638,2014,20020,1,0,1,1
26340,2015,20020,0,0,0,1
27611,2016,20020,0,0,0,0
29842,2017,20020,0,0,0,0
16520,2013,20032,0,0,0,0
17573,2014,20032,0,0,0,0
19379,2015,20032,0,0,0,0
20982,2016,20032,0,0,0,0
22189,2017,20032,0,0,0,0
47558,2013,20110,1,0,1,1
50222,2014,20110,0,0,0,1
51642,2015,20110,0,0,0,0
53976,2016,20110,1,0,1,1
55985,2017,20110,0,0,0,1
46900,2013,20111,0,0,0,1
49878,2014,20111,0,0,0,1
52433,2015,20111,0,0,0,1
54333,2016,20111,0,0,0,1
55455,2017,20111,0,0,0,0
59004,2017,20164,0,0,0,0
35758,2013,20602,0,0,0,0
37391,2014,20602,0,0,0,0
39263,2015,20602,0,0,0,0
41067,2016,20602,0,0,0,0
42536,2017,20602,0,0,0,0
24852,2013,20608,0,0,0,0
25571,2014,20608,0,0,0,0
30742,2015,20608,1,0,1,1
33191,2016,20608,0,0,0,0
34647,2017,20608,0,0,0,0
44063,2014,20609,0,0,0,1
46515,2016,20609,0,0,0,0
49332,2013,20611,0,0,0,0
51584,2014,20611,1,0,1,1
52472,2015,20611,0,0,0,0
52863,2016,20611,0,0,0,0
53475,2017,20611,0,0,0,0
38705,2015,20616,0,0,0,0
40470,2016,20616,0,0,0,0
41601,2017,20616,0,0,0,0
31641,2014,20618,0,0,0,1
33966,2015,20618,1,0,1,1
35307,2016,20618,0,0,0,1
35840,2017,20618,0,0,0,0
37374,2014,20621,0,0,0,0
37817,2015,20621,0,0,0,0
37943,2016,20621,0,0,0,0
38506,2017,20621,0,0,0,0
54810,2016,20622,0,0,0,0
55683,2017,20622,0,0,0,0
45134,2014,20624,0,0,1,1
41461,2013,20625,0,0,0,0
43479,2014,20625,0,0,0,0
45202,2015,20625,0,0,0,0
45808,2016,20625,0,0,0,0
46352,2017,20625,0,0,0,0
39990,2014,20634,0,0,1,1
33819,2013,20640,0,0,0,0
34605,2014,20640,0,0,0,0
34654,2015,20640,0,0,0,0
36446,2016,20640,0,0,0,0
37494,2017,20640,0,0,0,0
35253,2013,20657,0,0,0,0
35422,2014,20657,0,0,0,0
36017,2015,20657,0,0,0,0
37466,2016,20657,0,0,0,0
39046,2017,20657,0,0,0,0
38089,2013,20658,0,0,0,0
39519,2014,20658,0,0,0,0
38661,2015,20658,0,0,0,0
39473,2016,20658,0,0,0,0
40321,2017,20658,0,0,0,0
40726,2013,20662,0,0,0,0
43443,2014,20662,0,0,0,1
44706,2015,20662,0,0,0,0
45860,2016,20662,0,0,0,0
46884,2017,20662,0,0,0,0
44951,2013,20664,0,0,0,0
48609,2014,20664,0,0,1,1
50330,2015,20664,0,0,0,0
50359,2016,20664,0,0,0,0
50177,2017,20664,0,0,0,0
52152,2016,20675,0,0,0,0
52722,2017,20675,0,0,0,0
56332,2015,20676,0,0,0,0
57462,2016,20676,0,0,0,0
51086,2013,20678,0,0,0,0
50582,2014,20678,0,0,0,0
50959,2015,20678,0,0,0,0
51971,2016,20678,0,0,0,0
53163,2017,20678,0,0,0,0
52573,2017,20685,0,0,0,0
43609,2013,20705,0,0,0,0
46885,2014,20705,0,0,0,1
49426,2015,20705,0,0,0,1
51171,2016,20705,0,0,0,0
40600,2013,20706,0,0,0,0
42272,2014,20706,0,0,0,0
43971,2015,20706,0,0,0,0
45986,2016,20706,0,0,0,0
48152,2017,20706,0,0,0,0
36717,2013,20707,0,0,0,0
39441,2014,20707,0,0,0,1
41335,2015,20707,0,0,0,0
42993,2016,20707,0,0,0,0
44580,2017,20707,0,0,0,0
49533,2013,20708,0,0,0,0
51414,2014,20708,0,0,0,0
53246,2015,20708,0,0,0,0
54581,2016,20708,0,0,0,0
55901,2017,20708,0,0,0,0
22098,2013,20710,0,0,0,0
25122,2014,20710,0,0,0,1
28178,2015,20710,0,0,0,1
29413,2016,20710,0,0,0,0
32453,2017,20710,0,0,0,1
31807,2013,20712,0,0,0,0
31998,2014,20712,0,0,0,0
33395,2015,20712,0,0,0,0
36690,2016,20712,0,0,1,1
38718,2017,20712,0,0,0,0
37226,2013,20714,0,0,0,0
38838,2014,20714,0,0,0,0
39943,2015,20714,0,0,0,0
40867,2016,20714,0,0,0,0
25108,2013,20722,0,0,0,0
27287,2014,20722,0,0,0,0
28179,2015,20722,0,0,0,0
30583,2016,20722,0,0,0,0
32507,2017,20722,0,0,0,0
32460,2013,20737,0,0,0,0
34151,2014,20737,0,0,0,0
36172,2015,20737,0,0,0,0
37944,2016,20737,0,0,0,0
40178,2017,20737,0,0,0,0
38117,2013,20740,0,0,0,0
40638,2014,20740,0,0,0,1
43645,2015,20740,0,0,0,1
46597,2016,20740,1,0,1,1
48379,2017,20740,0,0,0,0
23907,2013,20743,0,0,0,0
25359,2014,20743,0,0,0,0
27114,2015,20743,0,0,0,0
29019,2016,20743,0,0,0,0
30812,2017,20743,0,0,0,0
44543,2013,20744,0,0,0,0
46189,2014,20744,0,0,0,0
47898,2015,20744,0,0,0,0
49263,2016,20744,0,0,0,0
50548,2017,20744,0,0,0,0
30901,2013,20745,0,0,0,0
32875,2014,20745,0,0,0,0
34133,2015,20745,0,0,0,0
35595,2016,20745,0,0,0,0
37005,2017,20745,0,0,0,0
27916,2013,20746,0,0,0,0
29407,2014,20746,0,0,0,0
31483,2015,20746,0,0,0,0
33312,2016,20746,0,0,0,0
34451,2017,20746,0,0,0,0
32323,2013,20747,0,0,0,0
33990,2014,20747,0,0,0,0
35035,2015,20747,0,0,0,0
36204,2016,20747,0,0,0,0
37577,2017,20747,0,0,0,0
36718,2013,20748,0,0,0,0
38110,2014,20748,0,0,0,0
39303,2015,20748,0,0,0,0
40657,2016,20748,0,0,0,0
42031,2017,20748,0,0,0,0
14618,2013,20770,0,0,0,0
16533,2014,20770,0,0,0,0
16713,2015,20770,0,0,0,0
18531,2016,20770,0,0,0,0
19193,2017,20770,0,0,0,0
50137,2016,20774,0,0,0,0
51525,2017,20774,0,0,0,0
34518,2013,20782,0,0,0,0
36842,2014,20782,0,0,0,0
38317,2015,20782,0,0,0,0
40731,2016,20782,0,0,0,0
43038,2017,20782,0,0,0,0
38045,2013,20783,0,0,0,0
40847,2014,20783,0,0,1,1
42798,2015,20783,0,0,0,0
45159,2016,20783,1,0,1,1
47472,2017,20783,0,0,0,1
30058,2013,20784,0,0,0,0
31990,2014,20784,0,0,0,0
34164,2015,20784,0,0,0,0
36547,2016,20784,0,0,0,0
38203,2017,20784,0,0,0,0
24574,2013,20785,0,0,0,0
27049,2014,20785,0,0,0,1
27906,2015,20785,0,0,0,0
29066,2016,20785,0,0,0,0
30861,2017,20785,0,0,0,0
47988,2013,20851,0,0,0,0
49706,2014,20851,0,0,0,0
52042,2015,20851,0,0,0,1
54393,2016,20851,0,0,0,1
56059,2017,20851,0,0,1,1
50233,2017,20874,0,0,1,1
55075,2015,20876,0,0,0,1
50993,2013,20877,0,0,1,1
52206,2014,20877,0,0,0,0
53470,2015,20877,0,0,0,0
54925,2016,20877,0,0,0,0
56557,2017,20877,0,0,0,1
45469,2013,20879,0,0,0,0
47170,2014,20879,0,0,0,0
51039,2016,20879,0,0,0,0
52730,2017,20879,0,0,0,0
36303,2013,20886,0,0,0,0
38111,2014,20886,0,0,0,0
41100,2015,20886,0,0,0,1
43681,2016,20886,0,0,1,1
45959,2017,20886,0,0,0,0
50913,2013,20902,0,0,0,0
52490,2014,20902,0,0,0,0
54631,2015,20902,0,0,1,1
56499,2016,20902,0,0,0,1
58112,2017,20902,0,0,0,1
52676,2013,20903,0,0,0,0
53819,2014,20903,0,0,0,0
54632,2015,20903,0,0,0,0
56336,2016,20903,1,0,1,1
58712,2017,20903,0,0,1,1
48394,2013,20906,0,0,0,0
49840,2014,20906,0,0,0,0
51865,2015,20906,0,0,0,0
53785,2016,20906,0,0,0,1
55614,2017,20906,0,0,0,1
32053,2013,21001,0,0,0,1
33497,2014,21001,0,0,0,1
33785,2015,21001,0,0,0,0
33872,2016,21001,0,0,0,0
34715,2017,21001,0,0,0,0
20602,2013,21040,0,0,0,0
21709,2014,21040,0,0,1,1
22818,2015,21040,0,0,0,1
23861,2016,21040,0,0,0,0
24170,2017,21040,0,0,0,0
32324,2013,21060,0,0,0,1
33518,2014,21060,0,0,1,1
34942,2015,21060,0,0,0,1
36917,2016,21060,0,0,0,1
38775,2017,21060,0,0,0,1
34201,2013,21061,0,0,0,1
36006,2014,21061,1,0,1,1
38127,2015,21061,0,0,0,1
40021,2016,21061,0,0,0,1
41728,2017,21061,0,0,0,1
9665,2013,21206,0,0,0,0
9882,2014,21206,0,0,0,0
10923,2015,21206,0,0,0,1
11154,2016,21206,0,0,0,0
11390,2017,21206,0,0,0,0
18005,2013,21207,0,0,0,0
18385,2014,21207,0,0,0,0
18877,2015,21207,0,0,0,0
19628,2016,21207,0,0,0,0
20488,2017,21207,0,0,0,0
11985,2013,21214,0,0,0,0
12665,2014,21214,0,0,0,0
13795,2015,21214,1,0,1,1
14315,2016,21214,0,0,0,0
15513,2017,21214,0,0,0,0
1637,2013,21216,0,0,0,0
1750,2014,21216,0,0,0,0
2125,2015,21216,0,0,1,1
1977,2016,21216,0,0,0,0
2064,2017,21216,0,0,0,0
423,2013,21217,1,0,1,1
462,2014,21217,0,0,0,0
430,2015,21217,0,0,0,0
468,2016,21217,0,0,0,0
632,2017,21217,0,0,0,1
31638,2013,21220,0,0,0,0
31761,2014,21220,0,0,0,0
32284,2015,21220,0,0,0,0
33140,2016,21220,0,0,0,0
34010,2017,21220,0,0,0,0
25592,2013,21221,0,0,0,0
25829,2014,21221,0,0,0,0
26091,2015,21221,0,0,0,0
26352,2016,21221,0,0,0,0
27086,2017,21221,0,0,0,0
11600,2013,21222,0,0,0,0
11827,2014,21222,0,0,0,0
12631,2015,21222,0,0,0,0
13453,2016,21222,0,0,0,0
13948,2017,21222,0,0,0,0
184,2013,21223,0,0,0,0
150,2014,21223,0,0,0,0
195,2015,21223,0,0,1,1
238,2016,21223,0,0,0,0
350,2017,21223,0,0,0,1
4128,2013,21224,0,0,0,0
4372,2014,21224,0,0,0,0
12846,2013,21225,0,0,0,1
13497,2014,21225,0,0,0,0
14712,2015,21225,1,0,1,1
15991,2016,21225,0,0,0,0
16408,2017,21225,0,0,0,0
27002,2013,21226,0,0,1,1
27985,2014,21226,0,0,0,0
30524,2015,21226,0,0,1,1
32682,2017,21226,0,0,0,0
23682,2013,21227,0,0,0,0
24651,2014,21227,0,0,0,0
25950,2015,21227,0,0,1,1
27775,2016,21227,0,0,0,1
28933,2017,21227,0,0,0,0
3803,2013,21229,0,0,0,0
4419,2014,21229,0,0,0,1
5661,2015,21229,0,0,0,1
5515,2016,21229,0,0,0,0
5461,2017,21229,0,0,0,0
25222,2013,21234,0,0,0,0
25625,2014,21234,0,0,0,0
26509,2015,21234,0,0,0,0
28013,2016,21234,0,0,0,0
29581,2017,21234,0,0,0,1
31539,2013,21237,0,0,0,0
31768,2014,21237,0,0,0,0
32915,2015,21237,0,0,0,0
34483,2016,21237,0,0,0,0
35571,2017,21237,0,0,0,0
6929,2013,21239,0,0,0,0
7657,2014,21239,0,0,1,1
8802,2015,21239,0,0,0,1
9152,2016,21239,0,0,0,0
9781,2017,21239,0,0,0,0
25794,2013,21244,0,0,0,0
26038,2014,21244,0,0,0,0
26500,2015,21244,0,0,0,0
221,2017,21562,0,0,0,0
49203,2013,21601,0,0,0,0
50532,2014,21601,0,0,0,0
